participant,group,target,condition,coda,targetCount,distractorCount,targetProp,eLog,landmark
LA16,la,mando,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA18,la,mando,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA20,la,mando,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA22,la,mando,unstressed,1,0,0,0,-4.61512051684126,word4_c1v1
LA24,la,mando,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA26,la,mando,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA28,la,mando,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA30,la,mando,unstressed,1,0,10,0,-4.61512051684126,word4_c1v1
LA31,la,mando,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB01,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word4_c1v1
SB03,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB06,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB07,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB10,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB12,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB14,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word4_c1v1
SB16,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word4_c1v1
SB17,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB19,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
L12,lb,pinta,stressed,1,0,10,0,-4.61512051684126,word4_c1v1
L16,lb,pinta,stressed,1,0,10,0,-4.61512051684126,word4_c1v1
L18,lb,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
L24,lb,pinta,stressed,1,0,10,0,-4.61512051684126,word4_c1v1
L28,lb,pinta,stressed,1,0,10,0,-4.61512051684126,word4_c1v1
L32,lb,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
L34,lb,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
L36,lb,pinta,stressed,1,0,2,0,-4.61512051684126,word4_c1v1
L38,lb,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
L40,lb,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA02,la,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA08,la,pinta,stressed,1,0,10,0,-4.61512051684126,word4_c1v1
LA10,la,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA12,la,pinta,stressed,1,0,10,0,-4.61512051684126,word4_c1v1
LA16,la,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA18,la,pinta,stressed,1,0,10,0,-4.61512051684126,word4_c1v1
LA20,la,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA22,la,pinta,stressed,1,0,10,0,-4.61512051684126,word4_c1v1
LA24,la,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA26,la,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA28,la,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA30,la,pinta,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA31,la,pinta,stressed,1,0,10,0,-4.61512051684126,word4_c1v1
SB02,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB04,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB08,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB11,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB13,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB15,ss,pinto,unstressed,1,NA,NA,NA,NA,word4_c1v1
SB18,ss,pinto,unstressed,1,NA,NA,NA,NA,word4_c1v1
SB21,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB10,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB30,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB32,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB38,ss,pinto,unstressed,1,0,10,0,-4.61512051684126,word4_c1v1
L11,lb,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
L13,lb,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
L17,lb,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
L25,lb,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
L27,lb,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
L29,lb,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
L35,lb,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
L37,lb,pinto,unstressed,1,NA,NA,NA,NA,word4_c1v1
L39,lb,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA01,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA03,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA05,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA09,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA11,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA13,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA15,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA17,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA21,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA23,la,pinto,unstressed,1,0,10,0,-4.61512051684126,word4_c1v1
LA25,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA27,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA29,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB01,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB03,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB05,ss,rompe,stressed,1,0,10,0,-4.61512051684126,word4_c1v1
SB06,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB10,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB12,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB14,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB16,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB17,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
L12,lb,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
L16,lb,rompe,stressed,1,0,10,0,-4.61512051684126,word4_c1v1
L18,lb,rompe,stressed,1,0,10,0,-4.61512051684126,word4_c1v1
L24,lb,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
L28,lb,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
L32,lb,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
L34,lb,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
L36,lb,rompe,stressed,1,0,10,0,-4.61512051684126,word4_c1v1
L38,lb,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
L40,lb,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA02,la,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA08,la,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA10,la,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA12,la,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA16,la,rompe,stressed,1,0,0,0,-4.61512051684126,word4_c1v1
LA18,la,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA20,la,rompe,stressed,1,0,10,0,-4.61512051684126,word4_c1v1
LA22,la,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA24,la,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA26,la,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA28,la,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA30,la,rompe,stressed,1,0,10,0,-4.61512051684126,word4_c1v1
LA31,la,rompe,stressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB02,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB04,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB08,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB09,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB11,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB13,ss,rompio,unstressed,1,0,10,0,-4.61512051684126,word4_c1v1
SB15,ss,rompio,unstressed,1,NA,NA,NA,NA,word4_c1v1
SB18,ss,rompio,unstressed,1,NA,NA,NA,NA,word4_c1v1
SB20,ss,rompio,unstressed,1,0,0,0,-4.61512051684126,word4_c1v1
SB21,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB10,ss,rompio,unstressed,1,0,0,0,-4.61512051684126,word4_c1v1
SB30,ss,rompio,unstressed,1,0,0,0,-4.61512051684126,word4_c1v1
SB32,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB38,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
L13,lb,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
L17,lb,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
L25,lb,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
L27,lb,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
L29,lb,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
L35,lb,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
L37,lb,rompio,unstressed,1,NA,NA,NA,NA,word4_c1v1
L39,lb,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA01,la,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA03,la,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA05,la,rompio,unstressed,1,0,3,0,-4.61512051684126,word4_c1v1
LA09,la,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA11,la,rompio,unstressed,1,0,0,0,-4.61512051684126,word4_c1v1
LA13,la,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA15,la,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA21,la,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA23,la,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA25,la,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA27,la,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
LA29,la,rompio,unstressed,1,10,0,1,-1.34992671694902,word4_c1v1
SB01,ss,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB03,ss,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB05,ss,saca,stressed,0,0,10,0,-4.61512051684126,word4_c1v1
SB06,ss,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB07,ss,saca,stressed,0,0,10,0,-4.61512051684126,word4_c1v1
SB10,ss,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB12,ss,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB14,ss,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB16,ss,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB17,ss,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB19,ss,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
L12,lb,saca,stressed,0,0,10,0,-4.61512051684126,word4_c1v1
L16,lb,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
L18,lb,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
L24,lb,saca,stressed,0,6,0,0.6,-1.9236870122706,word4_c1v1
L28,lb,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
L32,lb,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
L34,lb,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
L36,lb,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
L38,lb,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
L40,lb,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
LA02,la,saca,stressed,0,0,10,0,-4.61512051684126,word4_c1v1
LA08,la,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
LA10,la,saca,stressed,0,0,10,0,-4.61512051684126,word4_c1v1
LA12,la,saca,stressed,0,0,10,0,-4.61512051684126,word4_c1v1
LA16,la,saca,stressed,0,0,10,0,-4.61512051684126,word4_c1v1
LA18,la,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
LA20,la,saca,stressed,0,0,10,0,-4.61512051684126,word4_c1v1
LA22,la,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
LA24,la,saca,stressed,0,0,0,0,-4.61512051684126,word4_c1v1
LA26,la,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
LA28,la,saca,stressed,0,0,10,0,-4.61512051684126,word4_c1v1
LA30,la,saca,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
LA31,la,saca,stressed,0,0,10,0,-4.61512051684126,word4_c1v1
SB02,ss,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB04,ss,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB08,ss,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB09,ss,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB11,ss,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB13,ss,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB15,ss,saco,unstressed,0,NA,NA,NA,NA,word4_c1v1
SB18,ss,saco,unstressed,0,NA,NA,NA,NA,word4_c1v1
SB20,ss,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB21,ss,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB10,ss,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB30,ss,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB32,ss,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB38,ss,saco,unstressed,0,0,10,0,-4.61512051684126,word4_c1v1
L11,lb,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
L13,lb,saco,unstressed,0,0,10,0,-4.61512051684126,word4_c1v1
L17,lb,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
L25,lb,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
L27,lb,saco,unstressed,0,0,10,0,-4.61512051684126,word4_c1v1
L29,lb,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
L35,lb,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
L37,lb,saco,unstressed,0,NA,NA,NA,NA,word4_c1v1
L39,lb,saco,unstressed,0,0,0,0,-4.61512051684126,word4_c1v1
LA01,la,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
LA03,la,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
LA05,la,saco,unstressed,0,0,10,0,-4.61512051684126,word4_c1v1
LA09,la,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
LA11,la,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
LA13,la,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
LA15,la,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
LA21,la,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
LA23,la,saco,unstressed,0,0,0,0,-4.61512051684126,word4_c1v1
LA25,la,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
LA27,la,saco,unstressed,0,0,1,0,-4.61512051684126,word4_c1v1
LA29,la,saco,unstressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB02,ss,sube,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB04,ss,sube,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB08,ss,sube,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB11,ss,sube,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB13,ss,sube,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB15,ss,sube,stressed,0,NA,NA,NA,NA,word4_c1v1
SB18,ss,sube,stressed,0,NA,NA,NA,NA,word4_c1v1
SB21,ss,sube,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB10,ss,sube,stressed,0,0,0,0,-4.61512051684126,word4_c1v1
SB30,ss,sube,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB32,ss,sube,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
SB38,ss,sube,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
L11,lb,sube,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
L13,lb,sube,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
L17,lb,sube,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
L19,lb,sube,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
L25,lb,sube,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
L27,lb,sube,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
L29,lb,sube,stressed,0,10,0,1,-1.34992671694902,word4_c1v1
